"d1","d2","d3","d4","d5","d6","d7","d8","d9","d19","d11","d12","d13","d14","d15","d16","d17","d18","d19.1","d20","d21","d22","class"
2,4,44810,1995,177,4000,350,205,9.2,6.7,178,1825,4569,1853,1674,2795,440,480,2000,75,67,308,6
2,4,45400,2993,218,4000,500,210,7.4,7.4,196,1880,4569,1853,1674,2795,470,480,2000,75,67,463,6
2,4,47560,2993,218,4000,500,210,7.7,7.7,206,1885,4569,1853,1674,2795,470,480,2000,75,67,463,6
2,4,46350,2993,218,4000,500,210,7.4,7.4,196,1880,4569,1853,1674,2795,470,480,2000,75,67,463,6
2,4,48510,2993,218,4000,500,210,7.7,7.7,206,1885,4569,1853,1674,2795,470,480,2000,75,67,463,6
2,4,49200,2993,218,4000,500,210,7.4,7.4,196,1880,4569,1853,1674,2795,470,480,2000,75,67,463,6
2,4,51360,2993,218,4000,500,220,7.7,7.7,206,1885,4569,1853,1674,2795,470,480,2000,75,67,463,6
2,4,53000,2993,286,4400,580,240,6.4,7.8,208,1950,4569,1853,1674,2795,435,480,2000,75,67,463,6
2,4,53950,2993,286,4400,580,240,6.4,7.8,208,1950,4569,1853,1674,2795,435,480,2000,75,67,463,6
2,4,56050,2993,286,4400,580,240,6.4,7.8,208,1950,4569,1853,1674,2795,435,480,2000,75,67,463,6
1,4,52400,2996,272,6650,315,225,8.1,10.2,244,2075,4854,1933,1739,2933,605,620,2700,100,85,202,6
1,4,70000,4799,355,6300,475,240,6.5,12,286,2180,4854,1933,1739,2933,605,620,2700,100,85,324,6
2,4,53000,2993,235,4000,520,216,8.1,8.1,214,2150,4854,1933,1739,2933,605,620,2700,100,85,463,6
2,4,60000,2993,286,4400,580,235,7,8.2,216,2185,4854,1933,1739,2933,605,620,2700,100,85,463,6
1,4,57800,2979,306,5800,400,240,6.7,10.9,262,2145,4877,1983,1690,2933,525,570,2700,100,85,202,6
1,4,74800,4395,407,5500,600,250,5.4,12.5,299,2265,4877,1983,1690,2933,575,570,3500,100,85,297,6
2,4,56800,2993,235,4000,520,210,8,8.2,217,2150,4877,1983,1690,2933,525,570,2700,100,85,463,6
2,4,62800,2993,286,4400,580,236,6.9,8.3,220,2185,4877,1983,1690,2933,525,570,2700,100,85,463,6
1,5,15990,1584,100,6000,134,180,13.9,8,190,1475,4650,1800,1450,2790,360,430,0,0,74,108,1
1,5,17550,1834,136,6000,165,195,11.8,8.7,205,1505,4650,1800,1450,2790,360,430,0,0,74,128,1
1,5,19550,1834,136,6000,165,195,11.8,8.7,205,1505,4650,1800,1450,2790,360,430,0,0,74,128,1
1,5,19990,1999,122,0,170,190,13.8,9.1,217,1445,4880,1800,1430,2790,390,550,0,0,74,135,1
1,5,21900,1999,122,0,170,190,13.8,9.1,217,1445,4880,1800,1430,2790,390,550,0,0,74,135,1
1,6,28570,1998,175,5500,265,220,8.5,8.3,197,1460,4680,1802,1471,2675,550,425,1600,100,58,135,1
1,6,30530,1998,175,5500,265,220,9.7,9,216,1485,4680,1802,1471,2675,545,425,1600,100,58,135,1
1,6,31280,1998,175,5500,265,220,8.5,8.3,197,1460,4680,1802,1471,2675,550,425,1600,100,58,135,1
1,6,33240,1998,175,5500,265,220,9.7,9,216,1485,4680,1802,1471,2675,545,425,1600,100,58,135,1
1,6,35920,1998,210,5300,300,0,0,0,0,0,4680,1802,1471,2675,0,425,0,100,58,135,1
1,6,38060,1998,210,5300,300,0,0,0,0,0,4680,1802,1471,2675,0,425,0,100,58,135,1
1,6,41060,1998,210,5300,300,0,0,0,0,0,4680,1802,1471,2675,0,425,0,100,58,135,1
1,6,43200,1998,210,5300,300,0,0,0,0,0,4680,1802,1471,2675,0,425,0,100,58,135,1
1,6,47620,2792,280,0,0,0,0,0,0,0,4680,1802,1471,2675,0,425,0,100,58,189,1
2,6,29430,1910,150,4000,320,210,9.5,6.1,164,1505,4680,1802,1471,2675,555,425,1600,100,58,308,1
2,6,31570,1910,150,4000,320,210,11,7.2,194,1530,4680,1802,1471,2675,550,425,1600,100,58,308,1
2,6,32180,1910,150,4000,320,210,9.5,6.1,164,1505,4680,1802,1471,2675,555,425,1600,100,58,308,1
2,6,34320,1910,150,4000,320,210,11,7.2,194,1530,4680,1802,1471,2675,550,425,1600,100,58,308,1
2,6,31030,1910,180,4000,400,220,8.7,5.7,170,1545,4680,1802,1471,2675,535,425,1600,100,58,308,1
2,6,33170,1910,180,4000,370,215,9.4,6.8,197,1570,4680,1802,1471,2675,540,425,1600,100,58,308,1
2,6,33780,1910,180,4000,400,220,8.7,5.7,170,1545,4680,1802,1471,2675,535,425,1600,100,58,308,1
2,6,35920,1910,180,4000,370,215,9.4,6.8,197,1570,4680,1802,1471,2675,540,425,1600,100,58,308,1
2,6,38920,1910,180,4000,400,220,8.7,5.7,170,1545,4680,1802,1471,2675,535,425,1600,100,58,308,1
2,6,41060,1910,180,4000,370,215,9.4,6.8,197,1570,4680,1802,1471,2675,540,425,1600,100,58,308,1
1,6,29570,1998,200,5500,300,230,7.9,10.8,0,1460,4680,1802,1471,2675,550,425,1600,100,58,135,1
1,6,31530,1998,200,5500,300,225,8.9,11.7,0,1485,4680,1802,1471,2675,545,425,1600,100,58,135,1
1,6,32280,1998,200,5500,300,230,7.9,10.8,0,1460,4680,1802,1471,2675,550,425,1600,100,58,135,1
1,6,34240,1998,200,5500,300,225,8.9,11.7,0,1485,4680,1802,1471,2675,545,425,1600,100,58,135,1
1,6,37420,1998,200,5500,300,230,7.9,10.8,0,1460,4680,1802,1471,2675,550,425,1600,100,58,135,1
1,6,39380,1998,200,5500,300,225,8.9,11.7,0,1485,4680,1802,1471,2675,545,425,1600,100,58,135,1
1,6,29970,1998,175,5500,265,215,8.8,8.3,197,1510,4716,1802,1543,2675,560,419,1600,100,58,135,2
1,6,31930,1998,175,5500,265,210,10,9.3,222,1535,4716,1802,1543,2675,565,419,1600,100,58,135,2
1,6,32680,1998,175,5500,265,215,8.8,8.3,197,1510,4716,1802,1543,2675,560,419,1600,100,58,135,2
1,6,34640,1998,175,5500,265,210,10,9.3,222,1535,4716,1802,1543,2675,565,419,1600,100,58,135,2
1,6,37320,1998,210,5300,300,0,0,0,0,0,4716,1802,1543,2675,0,419,0,100,58,135,2
1,6,39460,1998,210,5300,300,0,0,0,0,0,4716,1802,1543,2675,0,419,0,100,58,135,2
1,6,42460,1998,210,5300,300,0,0,0,0,0,4716,1802,1543,2675,0,419,0,100,58,135,2
1,6,44600,1998,210,5300,300,0,0,0,0,0,4716,1802,1543,2675,0,419,0,100,58,135,2
1,6,49020,2792,280,0,0,0,0,0,0,0,4716,1802,1543,2675,0,419,0,100,58,189,2
2,6,30830,1910,150,4000,320,200,10.4,5.9,159,1555,4716,1802,1543,2675,565,419,1600,100,58,308,2
2,6,32970,1910,150,4000,320,195,11.5,6.7,179,1575,4716,1802,1543,2675,575,419,1600,100,58,308,2
2,6,33580,1910,150,4000,320,200,10.4,5.9,159,1555,4716,1802,1543,2675,565,419,1600,100,58,308,2
2,6,35720,1910,150,4000,320,195,11.5,6.7,179,1575,4716,1802,1543,2675,575,419,1600,100,58,308,2
2,6,32430,1910,180,4000,400,220,9.1,5.9,175,1595,4716,1802,1543,2675,555,419,1600,100,58,308,2
2,6,34570,1910,180,4000,370,215,9.8,6.9,202,1620,4716,1802,1543,2675,550,419,1600,100,58,308,2
2,6,35180,1910,180,4000,400,220,9.1,5.9,175,1595,4716,1802,1543,2675,555,419,1600,100,58,308,2
2,6,37320,1910,180,4000,370,215,9.8,6.9,202,1620,4716,1802,1543,2675,550,419,1600,100,58,308,2
2,6,40320,1910,180,4000,400,220,9.1,5.9,175,1595,4716,1802,1543,2675,555,419,1600,100,58,308,2
2,6,42460,1910,180,4000,370,215,9.8,6.9,202,1620,4716,1802,1543,2675,550,419,1600,100,58,308,2
1,6,30970,1998,200,5500,300,225,8.1,10.8,0,1510,4716,1802,1543,2675,560,419,1600,100,58,135,2
1,6,32930,1998,200,5500,300,220,9.2,12.1,0,1535,4716,1802,1543,2675,565,419,1600,100,58,135,2
1,6,33680,1998,200,5500,300,225,8.1,10.8,0,1510,4716,1802,1543,2675,560,419,1600,100,58,135,2
1,6,35640,1998,200,5500,300,220,9.2,12.1,0,1535,4716,1802,1543,2675,565,419,1600,100,58,135,2
1,6,38820,1998,200,5500,300,225,8.1,10.8,0,1510,4716,1802,1543,2675,560,419,1600,100,58,135,2
1,6,40780,1998,200,5500,300,220,9.2,12.1,0,1535,4716,1802,1543,2675,565,419,1600,100,58,135,2
1,6,36790,2792,211,6800,246,225,8.3,11.8,281,1765,4860,1842,1464,2880,595,373,1814,0,68,189,1
1,6,38790,2792,211,6800,246,205,9,11,263,1775,4860,1842,1464,2880,585,373,1814,0,68,189,1
1,6,40390,2792,211,6800,246,225,8.3,11.8,281,1765,4860,1842,1464,2880,595,373,1814,0,68,189,1
1,6,42390,2792,211,6800,246,205,9,11,263,1775,4860,1842,1464,2880,585,373,1814,0,68,189,1
1,6,44990,3564,311,6400,374,249,6.3,12,285,1788,4860,1842,1464,2880,572,373,1814,0,68,243,1
1,6,46990,3564,311,6400,374,241,6.3,11.1,264,1798,4860,1842,1464,2880,562,373,1814,0,68,243,1
1,6,49590,3564,311,6400,374,225,6.7,11.2,267,1882,4860,1842,1463,2880,543,373,1814,0,68,243,1
1,6,74990,6162,564,6100,747,308,4.2,0,0,0,4860,1842,1464,2880,0,373,0,0,68,418,1
1,6,74990,6162,564,6100,747,0,0,0,0,0,4860,1842,1464,2880,0,373,0,0,68,418,1
1,6,47090,3564,257,6500,339,225,7.4,12.2,285,1750,4986,1844,1463,2955,743,465,1928,0,66,243,1
1,6,50990,3564,257,6500,339,225,7.4,12.2,285,1750,4986,1844,1463,2955,743,465,1928,0,66,243,1
1,6,59390,4565,325,6400,427,250,6.2,13.2,314,1919,4986,1844,1463,2955,574,465,1928,0,66,310,1
1,6,63290,4565,325,6400,427,250,6.2,13.2,314,1919,4986,1844,1463,2955,574,465,1928,0,66,310,1
1,6,65890,4565,325,6400,427,250,6.7,14.1,336,1976,4986,1844,1475,2955,517,465,1928,0,66,310,1
1,6,74850,4371,476,6400,595,250,5,15.9,379,1948,5019,1844,1477,2955,545,465,1928,0,66,297,1
1,6,87890,4371,450,6400,561,250,4.9,14.9,354,1728,4513,1836,1279,2685,0,329,0,0,68,297,4
1,6,40950,3564,258,6500,339,201,8.1,13,309,1988,4950,1845,1721,2957,737,238,2268,45,76,243,6
1,6,45050,3564,258,6500,339,201,8.1,13.4,317,1995,4950,1845,1721,2957,730,238,2268,45,76,243,6
1,6,50190,3564,258,6500,339,201,8.1,13.4,317,1995,4950,1845,1721,2957,730,238,2268,45,76,243,6
1,6,60950,4565,325,6500,427,225,7.6,14,331,2065,4950,1845,1721,2957,660,238,2268,45,76,310,6
1,6,69750,6162,409,5700,565,170,6.8,16.2,383,2609,5149,2007,1887,2946,612,478,3100,90,98,418,6
1,6,73850,6162,409,5700,565,170,6.8,16.2,383,2609,5149,2007,1887,2946,612,478,3100,90,98,418,6
1,7,8890,796,52,6000,72,145,18.2,5.2,119,850,3495,1495,1500,2345,400,170,0,50,35,54,0
1,7,11490,796,52,6000,72,135,21.9,5.7,132,870,3495,1495,1500,2345,400,170,0,50,35,54,0
1,7,10490,995,67,5400,91,156,14.1,5.6,137,870,3495,1495,1500,2345,400,170,600,50,35,67,0
1,7,10990,995,67,5400,91,156,14.1,5.6,137,870,3495,1495,1500,2345,400,170,600,50,35,67,0
1,7,9990,1206,84,6000,114,170,12.8,5.5,132,1105,3920,1680,1505,2480,398,220,1000,100,45,87,0
1,7,11490,1206,84,6000,114,170,12.8,5.5,132,1105,3920,1680,1505,2480,398,220,1000,100,45,87,0
1,7,13490,1399,101,6400,131,175,11.9,5.9,140,1145,3920,1680,1505,2480,398,220,1100,100,45,94,0
1,7,14590,1399,101,6400,131,170,12.3,6.4,152,1150,3920,1680,1505,2480,398,220,1100,100,45,94,0
1,7,11090,1206,84,6000,114,170,12.8,5.5,132,1105,3920,1680,1505,2480,398,220,1000,100,45,87,0
1,7,12090,1206,84,6000,114,170,12.8,5.5,132,1105,3920,1680,1505,2480,398,220,1000,100,45,87,0
1,7,13890,1399,101,6400,131,175,11.9,5.9,140,1145,3920,1680,1505,2480,398,220,1100,100,45,94,0
1,7,14990,1399,101,6400,131,170,12.3,6.4,152,1150,3920,1680,1505,2480,398,220,1100,100,45,94,0
1,7,12890,1206,84,6000,114,170,12.8,5.5,132,1115,4310,1710,1505,2480,418,400,1000,100,45,87,1
1,7,13990,1399,101,6400,131,175,11.9,5.9,140,1155,4310,1710,1505,2480,418,400,1100,100,45,94,1
1,7,15090,1399,101,6400,131,170,12.3,6.4,152,1160,4310,1710,1505,2480,418,400,1100,100,45,94,1
1,7,14590,1399,95,6000,131,175,11.6,7.2,165,1245,4295,1725,1445,2600,400,275,1200,100,60,94,0
1,7,16590,1598,109,5800,150,187,10.7,7.1,170,1250,4295,1725,1445,2600,400,275,1200,100,60,108,0
1,7,18290,1796,121,5800,169,194,9.5,7.4,183,1280,4295,1725,1445,2600,400,275,1200,100,60,121,0
1,7,19490,1796,121,5800,169,184,10.7,8.8,210,1305,4295,1725,1445,2600,400,275,1200,100,60,121,0
2,7,20490,1991,121,3800,280,186,9.8,5.7,146,1355,4295,1725,1445,2600,400,275,1000,100,60,308,0
2,7,21690,1991,121,3800,280,188,10.6,6.6,172,1365,4295,1725,1445,2600,400,275,1000,100,60,308,0
1,7,16090,1598,109,5800,150,187,11.4,7.8,181,1325,4580,1725,1460,2600,440,400,1200,100,60,108,2
1,7,17490,1598,109,5800,150,187,11.4,7.8,181,1325,4580,1725,1460,2600,440,400,1200,100,60,108,2
1,7,19390,1796,121,5800,169,194,10.4,7.4,183,1355,4580,1725,1460,2600,440,400,1200,100,60,121,2
1,7,20590,1796,121,5800,169,184,11.9,8.8,210,1380,4580,1725,1460,2600,440,400,1200,100,60,121,2
2,7,19890,1991,121,3800,280,186,9.8,6,155,1430,4580,1725,1460,2600,440,400,1000,100,60,308,2
2,7,21490,1991,121,3800,280,186,9.8,6,155,1430,4580,1725,1460,2600,440,400,1000,100,60,308,2
2,7,22690,1991,121,3800,280,188,10.6,6.9,182,1440,4580,1725,1460,2600,440,400,1000,100,60,308,2
1,7,22990,2399,170,6200,222,180,9.1,8.6,207,1470,4475,1755,1603,2629,453,430,0,68,61,162,7
1,7,24190,2399,170,6200,222,180,10,9,214,1470,4475,1755,1603,2629,453,430,0,68,61,162,7
1,7,22390,1993,144,6400,195,207,9.9,8.2,195,1535,4805,1810,1450,2700,410,480,1700,0,65,135,1
1,7,24890,1993,144,6400,195,207,9.9,8.2,195,1535,4805,1810,1450,2700,410,480,1700,0,65,135,1
1,7,27490,2492,156,5800,237,209,10.2,9.3,221,1575,4805,1810,1450,2700,410,480,1700,0,63,168,1
2,7,27190,1991,150,4000,320,200,9.7,6.1,160,1635,4805,1810,1450,2700,410,480,1200,0,65,308,1
2,7,28790,1991,150,4000,320,205,10.6,7.6,210,1645,4805,1810,1450,2700,410,480,1200,0,65,308,1
1,7,23790,2405,136,5000,220,185,11.5,8.9,217,1730,4635,1850,1720,2705,450,465,1500,100,65,168,6
1,7,25990,2405,136,5000,220,184,11.5,9.1,221,1760,4635,1850,1720,2705,560,465,1500,100,65,168,6
1,7,31090,2405,136,5000,220,183,11.5,9.3,222,1835,4635,1850,1720,2705,560,465,1500,100,65,168,6
1,7,37740,3195,230,6600,297,204,8.8,11.5,264,1880,4635,1850,1720,2705,560,465,2000,100,65,216,6
2,7,25390,1991,150,4000,320,184,10.8,7.2,191,1770,4635,1850,1720,2705,735,465,2000,100,65,308,6
2,7,27590,1991,150,4000,320,184,10.8,7.2,191,1770,4635,1850,1720,2705,735,465,2000,100,65,308,6
2,7,32690,1991,150,4000,320,182,10.9,7.4,197,1845,4635,1850,1720,2705,660,465,2000,100,65,308,6
2,7,33990,1991,150,4000,320,180,12.2,8.6,233,1865,4635,1850,1720,2705,640,465,1700,100,65,308,6
2,7,33490,1991,150,4000,320,182,10.9,7.4,197,1895,4635,1850,1720,2705,610,465,2000,100,65,308,6
2,7,34790,1991,150,4000,320,180,12.2,8.6,233,1910,4635,1850,1720,2705,595,465,1700,100,65,308,6
2,7,34690,1991,150,4000,320,182,10.9,7.4,197,1845,4635,1850,1720,2705,660,465,2000,100,65,308,6
2,7,35990,1991,150,4000,320,180,12.2,8.6,233,1865,4635,1850,1720,2705,640,465,1700,100,65,308,6
2,7,35590,1991,150,4000,320,182,10.9,7.4,197,1895,4635,1850,1720,2705,610,465,2000,100,65,308,6
2,7,36890,1991,150,4000,320,180,12.2,8.6,233,1910,4635,1850,1720,2705,595,465,1700,100,65,308,6
2,7,36390,1991,150,4000,320,182,10.9,7.6,197,1895,4635,1850,1720,2705,610,465,2000,100,65,308,6
2,7,37690,1991,150,4000,320,180,12.2,8.6,233,1910,4635,1850,1720,2705,595,465,1700,100,65,308,6
1,8,16390,1598,116,6300,157,176,13.5,7.7,182,1441,4288,1748,1665,2616,429,521,1000,50,57,108,7
1,8,20290,2429,143,5200,214,195,10.3,9.4,223,1510,4288,1748,1665,2616,375,521,1000,50,57,168,7
1,8,22390,2429,143,5200,214,195,10.3,9.4,223,1510,4288,1748,1665,2616,375,521,1000,50,57,168,7
1,8,23790,2429,143,5200,214,171,12.2,10.1,240,1545,4288,1748,1665,2616,375,521,1000,50,57,168,7
2,8,21290,2148,150,4000,300,183,10.8,6.7,177,1585,4288,1748,1665,2616,395,521,1000,50,57,366,7
2,8,23390,2148,150,4000,300,183,10.8,6.7,177,1585,4288,1748,1665,2616,395,521,1000,50,57,366,7
1,8,22290,2429,143,5200,214,195,10.3,9.4,223,1605,4288,1748,1539,2616,285,249,1000,0,57,168,5
1,8,24790,2429,143,5200,214,195,10.3,9.4,223,1605,4288,1748,1539,2616,285,249,1000,0,57,168,5
1,8,26390,2429,143,5200,214,171,12.2,10.4,246,1640,4288,1748,1539,2616,285,249,1000,0,57,168,5
1,8,24890,1998,156,6300,190,190,12,7.8,185,1630,4850,1843,1497,2765,410,441,1000,0,63,135,1
2,8,26990,1968,140,4000,310,203,11.8,6.2,170,1710,4850,1843,1497,2765,330,441,1500,0,63,332,1
2,8,30490,1968,140,4000,310,203,11.8,6.2,170,1710,4850,1843,1497,2765,330,441,1500,0,63,332,1
1,8,38610,2736,186,5500,256,196,10.3,10.5,248,1820,4930,1843,1500,2765,355,371,950,0,63,189,5
2,8,29990,1968,140,4000,310,195,11.8,6.8,183,1850,4930,1843,1482,2765,325,371,1425,0,63,332,5
2,8,32990,1968,140,4000,310,195,11.8,6.8,183,1850,4930,1843,1482,2765,325,371,1425,0,63,332,5
2,8,35610,1968,140,4000,310,195,11.8,6.8,183,1850,4930,1843,1500,2765,325,371,1425,0,63,332,5
1,8,53590,5654,340,5000,525,250,6.8,12.1,288,1910,5015,1880,1475,3050,370,504,1640,0,72,384,1
1,8,61290,6063,431,6000,569,265,5.3,14,330,1995,5015,1880,1462,3050,370,504,1640,0,72,411,1
2,8,39890,2987,218,4000,510,230,8.6,8.1,215,1910,5015,1880,1475,3050,475,504,1900,0,72,463,1
1,8,56290,5654,340,5000,525,250,7.3,12.3,294,1955,5015,1880,1475,3050,375,630,1640,0,72,384,2
1,8,64590,6063,431,6000,569,265,5.4,14.1,335,2035,5015,1880,1462,3050,330,630,1640,0,72,411,2
2,8,42590,2987,218,4000,510,227,7.9,8.3,220,1945,5015,1880,1475,3050,415,630,1900,0,72,463,2
1,8,43990,3778,193,5200,305,193,12.6,12.3,294,2160,5143,1954,1750,3078,540,638,1520,68,75,256,7
2,8,34990,2777,163,3800,360,185,12.8,9.3,247,2175,5143,1954,1750,3078,600,638,1520,68,75,432,7
2,8,37990,2777,163,3800,360,185,12.8,9.3,247,2175,5143,1954,1750,3078,600,638,1520,68,75,432,7
2,8,43990,2777,163,3800,360,185,12.8,9.3,247,2175,5143,1954,1750,3078,600,638,1520,68,75,432,7
1,9,9390,998,68,6000,93,157,13.7,4.5,106,875,3435,1630,1470,2340,305,139,0,50,35,67,0
1,9,10350,998,68,6000,93,157,13.7,4.5,106,875,3435,1630,1470,2340,305,139,0,50,35,67,0
1,9,10950,998,68,6000,93,157,13.7,4.6,107,905,3435,1630,1470,2340,275,139,0,50,35,67,0
1,9,9790,998,68,6000,93,157,13.7,4.5,106,880,3435,1630,1470,2340,310,139,0,50,35,67,0
1,9,10750,998,68,6000,93,157,13.7,4.5,106,880,3435,1630,1470,2340,310,139,0,50,35,67,0
1,9,11350,998,68,6000,93,157,13.7,4.6,107,915,3435,1630,1470,2340,275,139,0,50,35,67,0
1,9,11890,1124,60,5500,94,158,14.4,5.8,138,1031,3666,1659,1474,2315,305,224,520,50,41,81,0
1,9,12590,1360,73,5400,116,169,12.6,6,143,1065,3666,1659,1474,2315,297,224,530,50,41,94,0
1,9,14590,1360,73,5400,116,169,12.6,6,143,1065,3666,1659,1474,2315,297,224,530,50,41,94,0
1,9,16790,1587,122,6500,143,202,8.3,6.9,163,1159,3666,1659,1474,2315,256,224,620,50,41,108,0
2,9,14390,1398,68,4000,160,166,14.8,4.3,113,1078,3666,1659,1474,2315,313,224,540,50,41,232,0
2,9,18590,1560,109,4000,240,193,9.4,4.4,119,1197,3666,1659,1474,2315,278,224,625,50,41,247,0
1,9,13590,1124,60,5500,94,153,15.9,6,140,1085,3860,1667,1510,2460,398,305,920,60,45,81,0
1,9,14290,1360,73,5400,116,167,12.4,6.1,145,1132,3860,1667,1510,2460,378,305,1160,60,45,94,0
1,9,16290,1360,73,5400,118,167,12.4,6.1,145,1132,3860,1667,1510,2460,378,305,1160,60,45,94,0
1,9,16890,1360,88,5250,133,180,11.9,6.2,148,1126,3860,1667,1510,2460,401,305,1160,60,45,94,0
1,9,18890,1587,109,5800,147,190,11.5,7.2,172,1208,3860,1667,1510,2460,389,305,1160,60,45,108,0
2,9,16090,1398,68,4000,160,165,13.4,4.4,115,1123,3860,1667,1510,2460,416,305,1160,60,45,232,0
2,9,20590,1560,109,4000,240,190,9.5,4.5,120,1202,3860,1667,1510,2460,399,305,1160,60,45,247,0
1,9,14900,1397,95,6000,136,178,13.9,6.9,159,1334,4078,1766,1631,2540,408,385,1100,60,50,94,7
1,9,17000,1397,95,6000,136,178,13.9,6.8,157,1334,4078,1766,1631,2540,408,385,1100,60,50,94,7
1,9,18700,1397,95,6000,136,178,13.9,6.8,157,1334,4078,1766,1631,2540,408,385,1100,60,50,94,7
1,9,18000,1598,120,6000,160,188,11.7,6.9,159,1365,4078,1766,1631,2540,388,385,1100,60,50,108,7
1,9,19700,1598,120,6000,160,188,11.7,6.9,159,1365,4078,1766,1631,2540,388,385,1100,60,50,108,7
2,9,20000,1560,110,4000,245,183,12.4,4.9,130,1408,4078,1766,1631,2540,387,385,1200,60,50,247,7
2,9,21700,1560,110,4000,245,183,12.4,4.9,130,1408,4078,1766,1631,2540,387,385,1200,60,50,247,7
1,9,18690,1360,73,5400,116,164,13.9,6.8,160,1233,3934,1700,1559,2460,280,266,800,0,47,94,5
1,9,22690,1587,109,5800,147,188,11.6,6.7,160,1280,3934,1700,1559,2460,276,266,800,0,47,108,5
2,9,22790,1398,68,4000,160,158,16.1,4.7,125,1260,3934,1700,1559,2460,284,266,800,0,47,232,5
1,9,20990,1587,109,6000,147,180,12.6,7.3,172,1343,4276,1751,1637,2760,457,550,1200,80,55,108,7
1,9,22100,1587,109,6000,147,180,12.6,7.3,172,1343,4276,1751,1637,2760,457,550,1200,80,55,108,7
1,9,23200,1587,109,6000,147,180,12.6,7.3,172,1343,4276,1751,1637,2760,457,550,1200,80,55,108,7
2,9,22650,1560,90,4000,215,175,13.8,5.1,135,1365,4276,1751,1637,2760,485,550,1300,80,60,266,7
2,9,23750,1560,90,4000,215,175,13.8,5.1,135,1365,4276,1751,1637,2760,485,550,1300,80,60,266,7
2,9,24700,1560,109,4000,245,183,11.9,5.1,136,1393,4276,1751,1637,2760,457,550,1300,80,60,247,7
2,9,25800,1560,109,4000,245,183,11.9,5.1,136,1393,4276,1751,1637,2760,457,550,1300,80,60,247,7
1,9,16350,1360,88,5250,133,182,14.2,6.4,153,1257,4260,1773,1458,2608,445,320,1561,75,60,94,0
1,9,18350,1360,88,5250,133,182,14.2,6.4,153,1257,4260,1773,1458,2608,445,320,1561,75,60,94,0
1,9,19650,1598,120,6000,160,195,11.4,6.7,159,1295,4260,1773,1458,2608,478,320,1550,75,60,108,0
1,9,20850,1598,120,6000,160,195,11.4,6.7,159,1295,4260,1773,1458,2608,478,320,1550,75,60,108,0
1,9,22050,1598,120,6000,160,187,13.4,7,165,1348,4260,1773,1458,2608,425,320,1520,75,60,108,0
1,9,22400,1598,120,6000,160,195,11.4,6.7,159,1295,4260,1773,1458,2608,478,320,1550,75,60,108,0
1,9,24900,1598,140,5800,240,202,10.7,7.7,183,1365,4260,1773,1458,2608,408,320,1640,75,60,108,0
1,9,23700,1598,150,5800,240,212,9.2,6.9,164,1351,4260,1773,1458,2608,422,320,1650,75,60,108,0
2,9,20650,1560,90,4000,215,178,13.9,4.5,119,1355,4260,1773,1458,2608,445,320,1630,75,60,247,0
2,9,21550,1560,110,4000,240,192,12.4,4.5,119,1355,4260,1773,1458,2608,445,320,1630,75,60,247,0
2,9,22750,1560,110,4000,240,192,12.4,4.7,125,1355,4260,1773,1458,2608,445,320,1630,75,60,247,0
2,9,23450,1560,110,4000,240,192,12.4,4.5,120,1368,4260,1773,1458,2608,432,320,1540,75,60,247,0
2,9,24300,1560,110,4000,240,192,12.4,4.7,125,1355,4260,1773,1458,2608,445,320,1630,75,60,247,0
2,9,25000,1560,110,4000,240,192,12.4,4.5,120,1368,4260,1773,1458,2608,432,320,1540,75,60,247,0
2,9,26800,1997,135,4000,320,206,11.4,6.6,175,1491,4260,1773,1458,2608,389,320,1750,75,60,308,0
2,9,23950,1997,140,4000,320,207,10.5,5.3,140,1456,4260,1773,1458,2608,393,320,1811,75,60,308,0
2,9,25500,1997,140,4000,320,207,10.5,5.3,140,1456,4260,1773,1458,2608,393,320,1811,75,60,308,0
1,9,15950,1360,88,5250,133,182,14.2,6.4,153,1256,4274,1769,1458,2608,445,314,1563,75,60,94,3
1,9,17950,1360,88,5250,133,182,14.2,6.4,153,1256,4274,1769,1458,2608,445,314,1563,75,60,94,3
1,9,19250,1598,120,6000,160,195,11.4,6.7,159,1292,4274,1769,1458,2608,477,314,1550,75,60,108,3
1,9,20450,1598,120,6000,160,195,11.4,6.7,159,1292,4274,1769,1458,2608,477,314,1550,75,60,108,3
1,9,23300,1598,150,5800,240,212,9.2,6.9,164,1346,4274,1769,1458,2608,423,314,1650,75,60,108,3
2,9,20250,1560,90,4000,215,178,13.9,4.5,119,1354,4274,1769,1458,2608,445,314,1640,75,60,247,3
2,9,21150,1560,109,4000,240,192,12.4,4.5,119,1354,4274,1769,1458,2608,445,314,1640,75,60,247,3
2,9,22350,1560,109,4000,240,192,12.4,4.7,125,1354,4274,1769,1458,2608,445,314,1640,75,60,247,3
2,9,23050,1560,109,4000,240,192,12.4,4.5,120,1368,4274,1769,1458,2608,422,314,1540,75,60,247,3
2,9,23900,1560,109,4000,240,192,12.4,4.7,125,1354,4274,1769,1458,2608,445,314,1640,75,60,247,3
2,9,26400,1997,135,4000,320,206,11.4,6.6,175,1485,4274,1769,1458,2608,395,314,1750,75,60,308,3
2,9,25100,1997,140,4000,320,207,10.5,5.3,139,1454,4274,1769,1458,2608,381,314,1811,75,60,308,3
1,9,21250,1598,120,6000,160,186,13.3,7.4,174,1533,4468,1831,1665,2728,482,500,1500,80,60,108,7
1,9,24300,1598,120,6000,160,186,13.3,7.4,174,1533,4468,1831,1665,2728,482,500,1500,80,60,108,7
