d1,d2,d3,d4,d5,d6,d7,d8,d9,d19,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,class
1,9,22390,2429,143,5200,214,195,10.3,9.4,223,1510,4288,1748,1665,2616,375,521,1000,50,57,168,8
1,9,23790,2429,143,5200,214,171,12.2,10.1,240,1545,4288,1748,1665,2616,375,521,1000,50,57,168,8
2,9,21290,2148,150,4000,300,183,10.8,6.7,177,1585,4288,1748,1665,2616,395,521,1000,50,57,366,8
2,9,23390,2148,150,4000,300,183,10.8,6.7,177,1585,4288,1748,1665,2616,395,521,1000,50,57,366,8
1,6,22290,2429,143,5200,214,195,10.3,9.4,223,1605,4288,1748,1539,2616,285,249,1000,0,57,168,8
1,6,24790,2429,143,5200,214,195,10.3,9.4,223,1605,4288,1748,1539,2616,285,249,1000,0,57,168,8
1,6,26390,2429,143,5200,214,171,12.2,10.4,246,1640,4288,1748,1539,2616,285,249,1000,0,57,168,8
1,2,24890,1998,156,6300,190,190,12,7.8,185,1630,4850,1843,1497,2765,410,441,1000,0,63,135,8
2,2,26990,1968,140,4000,310,203,11.8,6.2,170,1710,4850,1843,1497,2765,330,441,1500,0,63,332,8
2,2,30490,1968,140,4000,310,203,11.8,6.2,170,1710,4850,1843,1497,2765,330,441,1500,0,63,332,8
1,6,38610,2736,186,5500,256,196,10.3,10.5,248,1820,4930,1843,1500,2765,355,371,950,0,63,189,8
2,6,29990,1968,140,4000,310,195,11.8,6.8,183,1850,4930,1843,1482,2765,325,371,1425,0,63,332,8
2,6,32990,1968,140,4000,310,195,11.8,6.8,183,1850,4930,1843,1482,2765,325,371,1425,0,63,332,8
2,6,35610,1968,140,4000,310,195,11.8,6.8,183,1850,4930,1843,1500,2765,325,371,1425,0,63,332,8
1,2,53590,5654,340,5000,525,250,6.8,12.1,288,1910,5015,1880,1475,3050,370,504,1640,0,72,384,8
1,2,61290,6063,431,6000,569,265,5.3,14,330,1995,5015,1880,1462,3050,370,504,1640,0,72,411,8
2,2,39890,2987,218,4000,510,230,8.6,8.1,215,1910,5015,1880,1475,3050,475,504,1900,0,72,463,8
1,3,56290,5654,340,5000,525,250,7.3,12.3,294,1955,5015,1880,1475,3050,375,630,1640,0,72,384,8
1,3,64590,6063,431,6000,569,265,5.4,14.1,335,2035,5015,1880,1462,3050,330,630,1640,0,72,411,8
2,3,42590,2987,218,4000,510,227,7.9,8.3,220,1945,5015,1880,1475,3050,415,630,1900,0,72,463,8
1,9,43990,3778,193,5200,305,193,12.6,12.3,294,2160,5143,1954,1750,3078,540,638,1520,68,75,256,8
2,9,34990,2777,163,3800,360,185,12.8,9.3,247,2175,5143,1954,1750,3078,600,638,1520,68,75,432,8
2,9,37990,2777,163,3800,360,185,12.8,9.3,247,2175,5143,1954,1750,3078,600,638,1520,68,75,432,8
2,9,43990,2777,163,3800,360,185,12.8,9.3,247,2175,5143,1954,1750,3078,600,638,1520,68,75,432,8
1,1,9390,998,68,6000,93,157,13.7,4.5,106,875,3435,1630,1470,2340,305,139,0,50,35,67,9
1,1,10350,998,68,6000,93,157,13.7,4.5,106,875,3435,1630,1470,2340,305,139,0,50,35,67,9
1,1,10950,998,68,6000,93,157,13.7,4.6,107,905,3435,1630,1470,2340,275,139,0,50,35,67,9
1,1,9790,998,68,6000,93,157,13.7,4.5,106,880,3435,1630,1470,2340,310,139,0,50,35,67,9
1,1,10750,998,68,6000,93,157,13.7,4.5,106,880,3435,1630,1470,2340,310,139,0,50,35,67,9
1,1,11350,998,68,6000,93,157,13.7,4.6,107,915,3435,1630,1470,2340,275,139,0,50,35,67,9
1,1,11890,1124,60,5500,94,158,14.4,5.8,138,1031,3666,1659,1474,2315,305,224,520,50,41,81,9
1,1,12590,1360,73,5400,116,169,12.6,6,143,1065,3666,1659,1474,2315,297,224,530,50,41,94,9
1,1,14590,1360,73,5400,116,169,12.6,6,143,1065,3666,1659,1474,2315,297,224,530,50,41,94,9
1,1,16790,1587,122,6500,143,202,8.3,6.9,163,1159,3666,1659,1474,2315,256,224,620,50,41,108,9
2,1,14390,1398,68,4000,160,166,14.8,4.3,113,1078,3666,1659,1474,2315,313,224,540,50,41,232,9
2,1,18590,1560,109,4000,240,193,9.4,4.4,119,1197,3666,1659,1474,2315,278,224,625,50,41,247,9
1,1,13590,1124,60,5500,94,153,15.9,6,140,1085,3860,1667,1510,2460,398,305,920,60,45,81,9
1,1,14290,1360,73,5400,116,167,12.4,6.1,145,1132,3860,1667,1510,2460,378,305,1160,60,45,94,9
1,1,16290,1360,73,5400,118,167,12.4,6.1,145,1132,3860,1667,1510,2460,378,305,1160,60,45,94,9
1,1,16890,1360,88,5250,133,180,11.9,6.2,148,1126,3860,1667,1510,2460,401,305,1160,60,45,94,9
1,1,18890,1587,109,5800,147,190,11.5,7.2,172,1208,3860,1667,1510,2460,389,305,1160,60,45,108,9
2,1,16090,1398,68,4000,160,165,13.4,4.4,115,1123,3860,1667,1510,2460,416,305,1160,60,45,232,9
2,1,20590,1560,109,4000,240,190,9.5,4.5,120,1202,3860,1667,1510,2460,399,305,1160,60,45,247,9
1,9,14900,1397,95,6000,136,178,13.9,6.9,159,1334,4078,1766,1631,2540,408,385,1100,60,50,94,9
1,9,17000,1397,95,6000,136,178,13.9,6.8,157,1334,4078,1766,1631,2540,408,385,1100,60,50,94,9
1,9,18700,1397,95,6000,136,178,13.9,6.8,157,1334,4078,1766,1631,2540,408,385,1100,60,50,94,9
1,9,18000,1598,120,6000,160,188,11.7,6.9,159,1365,4078,1766,1631,2540,388,385,1100,60,50,108,9
1,9,19700,1598,120,6000,160,188,11.7,6.9,159,1365,4078,1766,1631,2540,388,385,1100,60,50,108,9
2,9,20000,1560,110,4000,245,183,12.4,4.9,130,1408,4078,1766,1631,2540,387,385,1200,60,50,247,9
2,9,21700,1560,110,4000,245,183,12.4,4.9,130,1408,4078,1766,1631,2540,387,385,1200,60,50,247,9
1,6,18690,1360,73,5400,116,164,13.9,6.8,160,1233,3934,1700,1559,2460,280,266,800,0,47,94,9
1,6,22690,1587,109,5800,147,188,11.6,6.7,160,1280,3934,1700,1559,2460,276,266,800,0,47,108,9
2,6,22790,1398,68,4000,160,158,16.1,4.7,125,1260,3934,1700,1559,2460,284,266,800,0,47,232,9
1,9,20990,1587,109,6000,147,180,12.6,7.3,172,1343,4276,1751,1637,2760,457,550,1200,80,55,108,9
1,9,22100,1587,109,6000,147,180,12.6,7.3,172,1343,4276,1751,1637,2760,457,550,1200,80,55,108,9
1,9,23200,1587,109,6000,147,180,12.6,7.3,172,1343,4276,1751,1637,2760,457,550,1200,80,55,108,9
2,9,22650,1560,90,4000,215,175,13.8,5.1,135,1365,4276,1751,1637,2760,485,550,1300,80,60,266,9
2,9,23750,1560,90,4000,215,175,13.8,5.1,135,1365,4276,1751,1637,2760,485,550,1300,80,60,266,9
2,9,24700,1560,109,4000,245,183,11.9,5.1,136,1393,4276,1751,1637,2760,457,550,1300,80,60,247,9
2,9,25800,1560,109,4000,245,183,11.9,5.1,136,1393,4276,1751,1637,2760,457,550,1300,80,60,247,9
1,1,16350,1360,88,5250,133,182,14.2,6.4,153,1257,4260,1773,1458,2608,445,320,1561,75,60,94,9
1,1,18350,1360,88,5250,133,182,14.2,6.4,153,1257,4260,1773,1458,2608,445,320,1561,75,60,94,9
1,1,19650,1598,120,6000,160,195,11.4,6.7,159,1295,4260,1773,1458,2608,478,320,1550,75,60,108,9
1,1,20850,1598,120,6000,160,195,11.4,6.7,159,1295,4260,1773,1458,2608,478,320,1550,75,60,108,9
1,1,22050,1598,120,6000,160,187,13.4,7,165,1348,4260,1773,1458,2608,425,320,1520,75,60,108,9
1,1,22400,1598,120,6000,160,195,11.4,6.7,159,1295,4260,1773,1458,2608,478,320,1550,75,60,108,9
1,1,24900,1598,140,5800,240,202,10.7,7.7,183,1365,4260,1773,1458,2608,408,320,1640,75,60,108,9
1,1,23700,1598,150,5800,240,212,9.2,6.9,164,1351,4260,1773,1458,2608,422,320,1650,75,60,108,9
2,1,20650,1560,90,4000,215,178,13.9,4.5,119,1355,4260,1773,1458,2608,445,320,1630,75,60,247,9
2,1,21550,1560,110,4000,240,192,12.4,4.5,119,1355,4260,1773,1458,2608,445,320,1630,75,60,247,9
2,1,22750,1560,110,4000,240,192,12.4,4.7,125,1355,4260,1773,1458,2608,445,320,1630,75,60,247,9
2,1,23450,1560,110,4000,240,192,12.4,4.5,120,1368,4260,1773,1458,2608,432,320,1540,75,60,247,9
2,1,24300,1560,110,4000,240,192,12.4,4.7,125,1355,4260,1773,1458,2608,445,320,1630,75,60,247,9
2,1,25000,1560,110,4000,240,192,12.4,4.5,120,1368,4260,1773,1458,2608,432,320,1540,75,60,247,9
2,1,26800,1997,135,4000,320,206,11.4,6.6,175,1491,4260,1773,1458,2608,389,320,1750,75,60,308,9
2,1,23950,1997,140,4000,320,207,10.5,5.3,140,1456,4260,1773,1458,2608,393,320,1811,75,60,308,9
2,1,25500,1997,140,4000,320,207,10.5,5.3,140,1456,4260,1773,1458,2608,393,320,1811,75,60,308,9
1,4,15950,1360,88,5250,133,182,14.2,6.4,153,1256,4274,1769,1458,2608,445,314,1563,75,60,94,9
1,4,17950,1360,88,5250,133,182,14.2,6.4,153,1256,4274,1769,1458,2608,445,314,1563,75,60,94,9
1,4,19250,1598,120,6000,160,195,11.4,6.7,159,1292,4274,1769,1458,2608,477,314,1550,75,60,108,9
1,4,20450,1598,120,6000,160,195,11.4,6.7,159,1292,4274,1769,1458,2608,477,314,1550,75,60,108,9
1,4,23300,1598,150,5800,240,212,9.2,6.9,164,1346,4274,1769,1458,2608,423,314,1650,75,60,108,9
2,4,20250,1560,90,4000,215,178,13.9,4.5,119,1354,4274,1769,1458,2608,445,314,1640,75,60,247,9
2,4,21150,1560,109,4000,240,192,12.4,4.5,119,1354,4274,1769,1458,2608,445,314,1640,75,60,247,9
2,4,22350,1560,109,4000,240,192,12.4,4.7,125,1354,4274,1769,1458,2608,445,314,1640,75,60,247,9
2,4,23050,1560,109,4000,240,192,12.4,4.5,120,1368,4274,1769,1458,2608,422,314,1540,75,60,247,9
2,4,23900,1560,109,4000,240,192,12.4,4.7,125,1354,4274,1769,1458,2608,445,314,1640,75,60,247,9
2,4,26400,1997,135,4000,320,206,11.4,6.6,175,1485,4274,1769,1458,2608,395,314,1750,75,60,308,9
2,4,25100,1997,140,4000,320,207,10.5,5.3,139,1454,4274,1769,1458,2608,381,314,1811,75,60,308,9
1,9,21250,1598,120,6000,160,186,13.3,7.4,174,1533,4468,1831,1665,2728,482,500,1500,80,60,108,9
1,9,24300,1598,120,6000,160,186,13.3,7.4,174,1533,4468,1831,1665,2728,482,500,1500,80,60,108,9
1,9,28950,1598,140,5800,240,192,12.6,8.5,200,1614,4468,1831,1665,2728,441,500,1500,80,60,108,9
1,9,26400,1598,150,5800,240,204,10.9,7.3,173,1581,4468,1831,1665,2728,459,500,1500,80,60,108,9
1,9,28550,1598,150,5800,240,204,10.9,7.4,176,1581,4468,1831,1665,2728,459,500,1500,80,60,108,9
2,9,22900,1560,109,4000,240,180,13.7,5.5,145,1564,4468,1831,1665,2728,486,500,1300,80,60,247,9
2,9,25950,1560,109,4000,240,180,13.7,5.5,145,1564,4468,1831,1665,2728,486,500,1300,80,60,247,9
2,9,26750,1560,109,4000,240,180,14.4,5.3,140,1574,4468,1831,1665,2728,486,500,1300,80,60,247,9
2,9,28100,1560,109,4000,240,180,13.7,5.6,147,1564,4468,1831,1665,2728,486,500,1300,80,60,247,9
2,9,28900,1560,109,4000,240,180,14.4,5.4,142,1574,4468,1831,1665,2728,486,500,1300,80,60,247,9
2,9,27400,1997,135,4000,270,195,12.4,6.1,160,1656,4468,1831,1665,2728,484,500,1500,80,60,308,9
2,9,29550,1997,135,4000,270,195,12.4,6.2,162,1685,4468,1831,1665,2728,445,500,1600,80,60,308,9
2,9,30250,1997,135,4000,270,195,13.1,6,157,1656,4468,1831,1665,2728,484,500,1500,80,60,308,9
2,9,31050,1997,135,4000,320,190,13.2,7.4,195,1715,4468,1831,1665,2728,435,500,1500,80,60,308,9
1,9,22450,1598,120,6000,160,186,14,7.4,174,1561,4585,1829,1680,2728,639,208,1500,80,60,108,9
1,9,25500,1598,120,6000,160,186,14,7.4,174,1561,4585,1829,1680,2728,639,208,1500,80,60,108,9
1,9,30150,1598,140,6000,240,192,13.2,8.5,200,1643,4585,1829,1660,2728,592,208,1500,80,60,108,9
1,9,27600,1598,150,5800,240,204,11.4,7.3,173,1605,4585,1829,1680,2728,615,208,1500,80,60,108,9
1,9,29750,1598,150,5800,240,204,11.4,7.4,176,1605,4585,1829,1660,2728,615,208,1500,80,60,108,9
2,9,24100,1560,109,4000,240,180,14.5,5.5,145,1605,4585,1829,1680,2728,645,208,1180,80,60,247,9
2,9,27150,1560,109,4000,240,180,14.5,5.6,147,1605,4585,1829,1680,2728,645,208,1180,80,60,247,9
2,9,27950,1560,109,4000,240,180,15.1,5.3,140,1614,4585,1829,1680,2728,636,208,1180,80,60,247,9
2,9,29300,1560,109,4000,240,180,14.5,5.6,147,1605,4585,1829,1660,2728,645,208,1180,80,60,247,9
2,9,30100,1560,109,4000,240,180,15.1,5.4,142,1614,4585,1829,1660,2728,636,208,1180,80,60,247,9
2,9,28600,1997,135,4000,270,195,12.9,6.1,160,1688,4585,1829,1680,2728,620,208,1400,80,60,308,9
2,9,30750,1997,135,4000,270,195,12.9,6.2,162,1688,4585,1829,1660,2728,620,208,1400,80,60,308,9
2,9,31450,1997,135,4000,270,195,13.7,6,157,1695,4585,1829,1660,2728,625,208,1500,80,60,308,9
2,9,32250,1997,135,4000,320,190,13.8,7.4,195,1725,4585,1829,1660,2728,625,208,1500,80,60,308,9
1,2,22240,1749,125,6000,170,200,12.2,7.9,188,1585,4779,1860,1458,2815,430,467,1530,80,71,121,9
1,2,24050,1749,125,6000,170,200,12.2,7.9,188,1585,4779,1860,1458,2815,430,467,1530,80,71,121,9
1,2,25650,1997,140,6000,200,210,10.7,8.4,198,1596,4779,1860,1451,2815,467,467,1720,80,71,135,9
1,2,25650,1997,140,6000,200,210,10.7,8.4,198,1596,4779,1860,1458,2815,467,467,1720,80,71,135,9
1,2,26950,1997,140,6000,200,205,12.8,8.9,212,1658,4779,1860,1451,2815,432,467,1720,80,71,135,9
1,2,28850,1997,140,6000,200,210,10.7,8.4,198,1596,4779,1860,1451,2815,467,467,1720,80,71,135,9
1,2,30150,1997,140,6000,200,205,12.8,8.9,212,1658,4779,1860,1451,2815,432,467,1720,80,71,135,9
1,2,33850,2946,211,6000,290,224,10,10.5,248,1800,4779,1860,1451,2815,430,467,1650,80,71,202,9
2,2,23940,1560,109,4000,240,191,13.4,5.3,140,1560,4779,1860,1458,2815,485,467,1370,80,71,247,9
2,2,25750,1560,109,4000,240,191,13.4,5.3,140,1560,4779,1860,1458,2815,485,467,1370,80,71,247,9
2,2,29100,1997,136,4000,320,201,12.8,7.1,189,1733,4779,1860,1451,2815,457,467,1560,80,71,308,9
2,2,32300,1997,136,4000,320,201,12.8,7.1,189,1733,4779,1860,1451,2815,457,467,1560,80,71,308,9
2,2,27700,1997,140,4000,320,205,11.6,5.8,153,1683,4779,1860,1451,2815,472,467,1820,80,71,308,9
2,2,27700,1997,140,4000,320,205,11.6,5.8,153,1683,4779,1860,1458,2815,472,467,1820,80,71,308,9
2,2,30900,1997,140,4000,320,205,11.6,5.8,153,1683,4779,1860,1451,2815,472,467,1820,80,71,308,9
2,2,29750,2179,170,4000,370,219,10,6.5,172,1804,4779,1860,1451,2815,412,467,1820,80,71,339,9
2,2,32550,2179,170,4000,370,219,10,6.5,172,1804,4779,1860,1451,2815,412,467,1820,80,71,339,9
2,2,34000,2720,204,4000,440,224,9.6,8.4,223,1841,4779,1860,1451,2815,469,467,1690,80,71,432,9
2,2,36800,2720,204,4000,440,224,9.6,8.4,223,1841,4779,1860,1451,2815,469,467,1690,80,71,432,9
1,3,23340,1749,125,6000,170,196,12.8,8.1,192,1624,4829,1860,1495,2820,530,533,1600,80,71,121,9
1,3,25150,1749,125,6000,170,196,12.8,8.1,192,1624,4829,1860,1495,2820,530,533,1600,80,71,121,9
1,3,26750,1997,140,6000,200,206,11.2,8.5,200,1653,4829,1860,1451,2820,530,533,1790,80,71,135,9
1,3,26750,1997,140,6000,200,206,11.2,8.5,200,1653,4829,1860,1495,2820,530,533,1790,80,71,135,9
1,3,28050,1997,140,6000,200,202,13.4,9,214,1694,4829,1860,1451,2820,530,533,1800,80,71,135,9
1,3,29950,1997,140,6000,200,206,11.2,8.5,200,1653,4829,1860,1451,2820,530,533,1790,80,71,135,9
1,3,31250,1997,140,6000,200,202,13.4,9,214,1694,4829,1860,1451,2820,530,533,1800,80,71,135,9
1,3,34950,2946,211,6000,290,222,10.3,10.6,250,1836,4829,1860,1451,2820,530,533,1600,80,71,202,9
2,3,25040,1560,109,4000,240,188,14,5.3,140,1594,4829,1860,1495,2820,589,533,1300,80,71,247,9
2,3,26850,1560,109,4000,240,188,14,5.3,140,1594,4829,1860,1495,2820,589,533,1300,80,71,247,9
2,3,30200,1997,136,4000,320,198,13.3,7.2,191,1770,4829,1860,1451,2820,556,533,1500,80,71,308,9
2,3,33400,1997,136,4000,320,198,13.3,7.2,191,1770,4829,1860,1451,2820,556,533,1500,80,71,308,9
2,3,28800,1997,140,4000,320,200,12.1,5.9,155,1730,4829,1860,1451,2820,546,533,1800,80,71,308,9
2,3,28800,1997,140,4000,320,200,12.1,5.9,155,1730,4829,1860,1495,2820,546,533,1800,80,71,308,9
2,3,32000,1997,140,4000,320,200,12.1,5.9,155,1730,4829,1860,1451,2820,546,533,1800,80,71,308,9
2,3,30850,2179,170,4000,370,216,10.4,6.6,175,1840,4829,1860,1451,2820,512,533,1900,80,71,339,9
2,3,33650,2179,170,4000,370,216,10.4,6.6,175,1840,4829,1860,1451,2820,512,533,1900,80,71,339,9
2,3,35100,2720,204,4000,440,222,9.9,8.5,225,1877,4829,1860,1451,2820,499,533,1600,80,71,432,9
2,3,37900,2720,204,4000,440,222,9.9,8.5,225,1877,4829,1860,1451,2820,499,533,1600,80,71,432,9
1,9,29210,1997,140,6000,200,188,12.8,9,213,1706,4726,1854,1752,2823,699,225,1700,100,80,135,9
1,9,30550,1997,140,6000,200,188,12.8,9,213,1706,4726,1854,1856,2823,699,225,1700,100,80,135,9
1,9,32000,1997,140,6000,200,184,14.4,9.6,229,1734,4726,1854,1856,2823,701,225,900,100,80,135,9
2,9,32260,1997,136,4000,320,190,12.5,7.1,188,1818,4726,1854,1752,2823,712,225,1850,100,80,308,9
2,9,33600,1997,136,4000,320,190,12.5,7.1,188,1818,4726,1854,1856,2823,712,225,1850,100,80,308,9
2,9,37360,1997,136,4000,320,190,12.5,7.1,188,1818,4726,1854,1856,2823,712,225,1850,100,80,308,9
2,9,36050,2179,170,4000,370,200,10.8,7.2,191,1865,4726,1854,1856,2823,705,225,1820,100,80,339,9
2,9,37400,2179,170,4000,370,197,11.7,8.2,218,1893,4726,1854,1856,2823,717,225,1890,100,80,339,9
2,9,39120,2179,170,4000,370,200,10.8,7.2,191,1865,4726,1854,1856,2823,705,225,1820,100,80,339,9
2,9,40470,2179,170,4000,370,197,11.7,8.2,218,1893,4726,1854,1856,2823,717,225,1890,100,80,339,9
1,2,49480,2946,211,6000,290,230,10,11.2,266,1891,4908,1860,1464,2900,380,421,1700,80,72,202,9
1,2,54030,2946,211,6000,290,230,10,11.2,266,1891,4908,1860,1464,2900,380,421,1700,80,72,202,9
2,2,41370,2179,170,4000,370,217,10.3,6.6,175,1895,4908,1860,1464,2900,385,421,1700,80,72,339,9
2,2,43370,2179,170,4000,400,214,11.2,7.6,199,1895,4908,1860,1464,2900,385,421,1700,80,72,339,9
2,2,46900,2179,170,4000,370,217,10.3,6.6,175,1895,4908,1860,1464,2900,385,421,1700,80,72,339,9
2,2,48900,2179,170,4000,400,214,11.2,7.6,199,1895,4908,1860,1464,2900,385,421,1700,80,72,339,9
2,2,51450,2179,170,4000,370,217,10.3,6.6,175,1895,4908,1860,1464,2900,385,421,1700,80,72,339,9
2,2,53450,2179,170,4000,400,214,11.2,7.6,199,1895,4908,1860,1464,2900,385,421,1700,80,72,339,9
2,2,52580,2720,204,4000,440,230,9.3,8.7,230,1946,4908,1860,1464,2900,389,421,1700,80,72,432,9
2,2,57130,2720,204,4000,440,230,9.3,8.7,230,1946,4908,1860,1464,2900,389,421,1700,80,72,432,9
1,8,31750,2360,170,6000,232,190,0,9.4,225,1685,4646,1806,1670,2670,605,184,1600,80,60,162,9
1,8,35950,2360,170,6000,232,190,0,9.4,225,1685,4646,1806,1670,2670,605,184,1600,80,60,162,9
1,8,37450,2360,170,6000,232,190,0,9.3,222,1705,4646,1806,1670,2670,585,184,1600,80,60,162,9
2,8,34350,2179,156,4000,380,200,9.9,7.2,191,1825,4646,1806,1670,2670,585,184,2000,80,60,339,9
2,8,38550,2179,156,4000,380,200,9.9,7.3,194,1825,4646,1806,1670,2670,585,184,2000,80,60,339,9
1,10,11841,1360,73,5200,118,157,0,6.9,164,1145,3864,1684,1721,2513,535,0,600,75,45,101,9
2,10,13566,1399,68,4000,160,152,0,4.5,119,1165,3864,1684,1721,2513,535,0,600,75,45,101,9
2,10,14470,1399,68,4000,160,152,0,4.4,116,1165,3864,1684,1721,2513,535,0,600,75,45,101,9
2,10,14399,1560,75,4000,175,150,16.7,5.4,143,1205,4137,1724,1815,2693,525,3000,1100,100,60,101,9
2,10,14637,1560,75,4000,175,150,17.1,5.4,143,1205,4137,1724,1815,2693,725,3000,1100,100,60,113,9
1,3,14050,1360,75,5500,120,150,17.5,7.4,175,1272,4137,1724,1810,2693,508,624,900,100,55,94,9
2,3,14900,1560,75,4000,175,150,20.4,5.3,140,1315,4137,1724,1819,2693,565,624,1100,100,60,266,9
1,3,15550,1587,90,5800,132,159,17.5,8.2,195,1472,4380,1810,1801,2728,553,505,1200,100,60,108,9
2,3,16450,1560,75,4000,185,152,19.6,5.7,150,1482,4380,1810,1801,2728,558,505,1200,100,60,266,9
1,3,17050,1587,90,5800,132,159,17.5,8.2,195,1472,4380,1810,1801,2728,553,505,1200,100,60,108,9
1,3,17750,1587,109,5800,147,169,15.3,8.2,195,1502,4380,1810,1801,2728,523,505,1300,100,60,108,9
1,3,19940,1587,109,5800,147,169,15.3,8.2,195,1502,4380,1810,1801,2728,523,505,1300,100,60,108,9
1,3,20650,1587,109,5800,147,169,15.3,8.2,195,1502,4380,1810,1801,2728,523,505,1300,100,60,108,9
2,3,18950,1560,90,4000,215,160,16.4,5.6,147,1504,4380,1810,1801,2728,561,505,1300,100,60,247,9
2,3,19850,1560,109,4000,240,173,14,5.6,147,1504,4380,1810,1801,2728,561,505,1300,100,60,247,9
2,3,22040,1560,109,4000,240,173,14,5.6,147,1504,4380,1810,1801,2728,561,505,1300,100,60,247,9
2,3,22750,1560,109,4000,240,173,14,5.6,147,1504,4380,1810,1801,2728,561,505,1300,100,60,247,9
1,9,27418,1997,140,4000,180,165,13.4,9.9,235,1809,4805,1895,1942,3000,863,0,2000,170,80,135,9
1,9,28013,1997,140,4000,180,165,13.4,10.1,241,1886,4805,1895,1942,3000,786,0,2000,170,80,135,9
1,9,30000,1997,140,4000,180,165,13.4,9.9,235,1809,4805,1895,1942,3000,863,0,2000,170,80,135,9
1,9,31916,1997,140,4000,180,165,13.4,9.9,235,1797,4805,1895,1942,3000,875,0,2000,170,80,135,9
2,9,25526,1560,90,4000,180,145,21.1,7.2,191,1820,4805,1895,1942,3000,863,0,2000,170,80,266,9
2,9,52526,1560,90,4000,180,145,21.1,7.2,191,1820,4805,1895,1942,3000,863,0,2000,170,80,266,9
2,9,26121,1560,90,4000,180,145,21.1,7.5,198,1897,4805,1895,1942,3000,786,0,2000,170,80,266,9
2,9,27906,1997,120,4000,300,160,15.4,7.2,194,1904,4805,1895,1942,3000,872,0,2000,170,80,308,9
2,9,28501,1997,120,4000,300,160,15.4,7.5,198,1981,4805,1895,1942,3000,795,0,2000,170,80,308,9
2,9,31785,1997,120,4000,300,160,15.4,7.2,194,1904,4805,1895,1942,3000,872,0,2000,170,80,308,9
2,9,33701,1997,120,4000,300,160,15.4,7.2,194,1892,4805,1895,1942,3000,884,0,2000,170,80,308,9
2,9,36920,1997,120,4000,300,160,15.4,7.5,198,2045,4805,1895,1942,3000,702,0,2000,170,80,308,9
2,9,29155,1997,136,4000,320,170,13.8,7.6,199,1988,4805,1895,1942,3000,786,0,2000,170,80,308,9
2,9,32618,1997,136,4000,320,170,13.8,7.4,196,1911,4805,1895,1942,3000,863,0,2000,170,80,308,9
2,9,34355,1997,136,4000,320,170,13.8,7.4,196,1899,4805,1895,1942,3000,875,0,2000,170,80,308,9
2,9,37574,1997,136,4000,320,170,13.8,7.6,199,2055,4805,1895,1942,3000,695,0,2000,170,80,308,9
1,9,28846,1997,140,4000,180,165,13.4,10.1,241,1918,5135,1895,1942,3122,853,0,2000,170,80,135,9
1,9,30833,1997,140,4000,180,165,13.4,9.9,235,1841,5135,1895,1942,3122,930,0,2000,170,80,135,9
1,9,32749,1997,140,4000,180,165,13.4,9.9,235,1892,5135,1895,1942,3122,879,0,2000,170,80,135,9
2,9,26954,1560,90,4000,180,145,21.1,7.5,198,1928,5135,1895,1942,3122,786,0,2000,170,80,266,9
2,9,28739,1997,120,4000,300,160,15.4,7.4,196,1936,5135,1895,1942,3122,875,0,2000,170,80,308,9
2,9,29334,1997,120,4000,300,160,15.4,7.5,198,2013,5135,1895,1942,3122,798,0,2000,170,80,308,9
2,9,32439,1997,120,4000,300,160,15.4,7.4,196,1936,5135,1895,1942,3122,875,0,2000,170,80,308,9
2,9,34534,1997,120,4000,300,160,15.4,7.4,196,1924,5135,1895,1942,3122,887,0,2000,170,80,308,9
2,9,37753,1997,120,4000,300,160,15.4,7.5,198,2072,5135,1895,1942,3122,695,0,2000,170,80,308,9
2,9,29988,1997,136,4000,320,170,13.8,7.6,199,2019,5135,1895,1942,3122,786,0,2000,170,80,308,9
2,9,33272,1997,136,4000,320,170,13.8,7.5,198,1942,5135,1895,1942,3122,863,0,2000,170,80,308,9
2,9,35188,1997,136,4000,320,170,13.8,7.5,198,1930,5135,1895,1942,3122,875,0,2000,170,80,308,9
2,9,38407,1997,136,4000,320,170,13.8,7.6,199,2086,5135,1895,1942,3122,684,0,2000,170,80,308,9
2,11,27787,2198,100,2900,250,140,0,7.3,193,2010,4963,2050,2254,3000,990,0,2000,150,90,366,9
2,11,29096,2198,120,3500,320,155,0,8.3,219,2025,4963,2050,2254,3000,975,0,2500,150,90,366,9
2,11,31892,2198,120,3500,320,155,0,8.9,235,2290,4963,2050,2254,3000,860,0,2500,150,90,366,9
2,11,31952,2999,157,3500,400,165,0,7.8,207,2075,4963,2050,2254,3000,925,0,2500,150,90,463,9
2,11,34272,2198,100,2900,250,135,0,7.9,208,2360,5413,2050,2524,3450,940,0,2000,150,90,366,9
2,11,32785,2198,120,3500,320,150,0,8.5,224,2135,5413,2050,2524,3450,1165,0,2500,150,90,366,9
2,11,32785,2198,120,3500,320,150,0,8.5,224,2135,5413,2050,2524,3450,1165,0,2500,150,90,366,9
2,11,35581,2198,120,3500,320,150,0,8.9,235,2375,5413,2050,2524,3450,925,0,2500,150,90,366,9
2,11,35641,2999,157,3500,400,160,0,8.2,216,2185,5413,2050,2524,3450,1115,0,2500,150,90,463,9
2,11,35641,2999,157,3500,400,160,0,8.2,216,2185,5413,2050,2524,3450,1115,0,2500,150,90,463,9
2,11,38437,2999,157,3500,400,160,0,8.6,226,2425,5413,2050,2524,3450,875,0,2500,150,90,463,9
1,4,66590,6162,437,5900,575,300,4.3,13.3,316,1534,4435,1844,1244,2685,230,634,0,90,68,418,10
