Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Shape,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes
figure_category_basedmarkersize10_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,['lip_cluster' 'cluster'],10,0.7433235987607041,0.332148790359497,0.6426088714282836,0.3361382484436035,0.984408851762668,0.603999137878418,0.6818456703717978,0.3603756427764892,0.9733333333333334,0.1118226051330566,308,0.1242609024047851,0.0,2.6584744453430176,0.0300016347832905,0.0343766212463378,6.72221998911251,0.0038819313049316,0.01688128263657606,6.089912176132202,4,0,[]
figure_category_basedmarkersize60_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,['lip_cluster' 'cluster'],60,0.4742799429302292,0.4152951240539551,0.3532398354123283,0.4517116546630859,0.8377094416605799,0.5263750553131104,0.3999043352091014,0.3249084949493408,0.9066666666666666,2.857828378677368,6875,0.1263341903686523,0.0,0.1203079223632812,0.0300016347832905,0.0556292533874511,6.72221998911251,0.0052108764648437,0.04130399577389132,6.915441036224365,11,0,[]
figure_category_basedmarkersize110_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,['lip_cluster' 'cluster'],110,0.3314496160255104,0.3959271907806396,0.2384308289723622,0.4562067985534668,0.886478391840787,2.8308260440826416,0.2877641911457418,0.3603854179382324,0.76,0.1233355998992919,14572,0.1133766174316406,0.0,0.1033315658569336,0.0300016347832905,0.0341632366180419,6.72221998911251,0.0023660659790039,0.05712294604530045,6.805894374847412,27,1,"[{'category': 'group_2', 'number': 1}]"
figure_category_basedmarkersize160_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,['lip_cluster' 'cluster'],160,0.2594669681138559,0.4517366886138916,0.1740850505818826,0.3837049007415771,1.042341777747,0.7985050678253174,0.2184584836591586,0.3999733924865722,0.5966666666666667,0.124643325805664,20200,0.130871295928955,0.0,2.846229791641236,0.0300016347832905,0.0344438552856445,6.72221998911251,0.0025975704193115,0.06851278092111725,7.19119668006897,45,1,"[{'category': 'group_2', 'number': 1}]"
figure_ascendingmarkersize10_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,['lip_cluster' 'cluster'],10,0.8851538325635676,0.3334841728210449,0.8959714133609827,0.3675789833068847,0.8515830124782255,0.508345365524292,0.8911644302383651,0.3077611923217773,0.9733333333333334,2.5387847423553467,308,0.1128129959106445,0.0,0.1079835891723632,0.0300016347832905,0.0341124534606933,6.722219989112511,0.0030233860015869,0.01688128263657606,4.002210855484009,4,0,[]
figure_ascendingmarkersize60_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,['lip_cluster' 'cluster'],60,0.7135721330777138,0.3480901718139648,0.7169404571862026,0.3877484798431396,0.5722556025227266,2.9617366790771484,0.7376259386677231,0.3272180557250976,0.9066666666666666,0.1199536323547363,6875,0.1138627529144287,0.0,0.1085102558135986,0.0300016347832905,0.0349049568176269,6.722219989112511,0.0030155181884765,0.041303995773891315,4.4998109340667725,4,0,[]
figure_ascendingmarkersize110_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,['lip_cluster' 'cluster'],110,0.6327002981246872,2.854280948638916,0.630818579084258,0.3556132316589355,0.4295157296992032,0.5702874660491943,0.6536002451119249,0.4165351390838623,0.76,0.1414122581481933,14572,0.1161282062530517,0.0,3.057512283325196,0.0300016347832905,0.0568313598632812,6.722219989112511,0.0025415420532226,0.05712294604530044,5.557084083557129,4,0,[]
figure_ascendingmarkersize160_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,['lip_cluster' 'cluster'],160,0.5752334888537644,0.3866932392120361,0.5602402255111363,0.3935174942016601,0.3506156050125005,0.7341461181640625,0.5815374780049489,0.4629650115966797,0.5966666666666667,3.193532466888428,20200,0.1293160915374755,0.0,0.121220588684082,0.0300016347832905,0.0378081798553466,6.722219989112511,0.0030515193939208,0.0685127809211172,6.4803502559661865,8,0,[]
figure_descendingmarkersize10_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,['lip_cluster' 'cluster'],10,0.7422958223718108,0.3980112075805664,0.6425869165803453,0.3979003429412842,0.9854133088268252,3.5614542961120605,0.6812942146433678,0.3526484966278076,0.9733333333333334,0.1347739696502685,308,0.1220524311065673,0.0,0.1429710388183593,0.0300016347832905,0.0445868968963623,6.722219989112511,0.0040314197540283,0.01688128263657606,5.338835716247559,4,0,[]
figure_descendingmarkersize60_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,['lip_cluster' 'cluster'],60,0.4666130998976416,3.306720972061157,0.352866975687506,0.3671052455902099,0.8439303156215385,0.6438326835632324,0.3959040351299643,0.3678443431854248,0.9066666666666666,0.1261267662048339,6875,0.1921441555023193,0.0,0.1186773777008056,0.0300016347832905,0.0397086143493652,6.722219989112511,0.0029988288879394,0.04130399577389132,8.521700382232666,4,0,[]
figure_descendingmarkersize110_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,['lip_cluster' 'cluster'],110,0.3211623149176501,0.4020278453826904,0.2379687513477549,0.3855664730072021,0.8976355222907519,0.5755178928375244,0.2824971576034084,0.4099674224853515,0.76,0.1208534240722656,14572,2.828322649002075,0.0,0.1167693138122558,0.0300016347832905,0.0419783592224121,6.722219989112511,0.0020177364349365,0.057122946045300466,5.301327705383301,5,1,"[{'category': 'group_2', 'number': 1}]"
figure_descendingmarkersize160_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,['lip_cluster' 'cluster'],160,0.2480369168284142,0.3793702125549316,0.1736047763307404,0.3935515880584717,1.0557853479925592,0.6827425956726074,0.2128357546523477,3.2297635078430176,0.5966666666666667,0.1283662319183349,20200,0.1267693042755127,0.0,0.1072998046875,0.0300016347832905,0.033876895904541,6.722219989112511,0.0020604133605957,0.0685127809211172,5.996458053588867,5,1,"[{'category': 'group_2', 'number': 1}]"
figure_category_basedmarkersize10_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,300,3,['cluster'],10,0.8039577983263346,0.4098725318908691,0.748351097420941,3.3334507942199707,0.9251045784534574,0.7658400535583496,0.6816517274611813,0.4498319625854492,0.9866666666666668,0.1109697818756103,307,0.108088731765747,0.0,0.1055798530578613,0.0303222360189647,0.0443511009216308,7.444002245962203,0.0030145645141601,0.015232314708252238,8.566260576248169,2,0,[]
figure_category_basedmarkersize60_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,300,3,['cluster'],60,0.4095174234680031,0.3515594005584717,0.345144039976738,0.3474628925323486,0.6575737087727274,0.5320203304290771,0.2977365493800956,0.3386790752410888,0.9566666666666668,0.119603157043457,6105,2.7182867527008057,0.0,0.1040217876434326,0.0303222360189647,0.045372724533081,7.444002245962203,0.003965139389038,0.03559026084010439,6.605470895767212,6,1,"[{'category': 'group_1', 'number': 1}]"
figure_category_basedmarkersize110_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,300,3,['cluster'],110,0.2559231740419885,0.3569073677062988,0.2063610752874457,0.3850851058959961,0.5534220537182577,0.5495200157165527,0.1770768105724207,0.4132468700408935,0.84,2.8534555435180664,14460,0.1094684600830078,0.0,0.1032917499542236,0.0303222360189647,0.0437006950378418,7.444002245962203,0.003030776977539,0.04895037341665264,7.335176706314087,12,1,"[{'category': 'group_1', 'number': 1}]"
figure_category_basedmarkersize160_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,300,3,['cluster'],160,0.1967625882644157,0.3766713142395019,0.1554802911544357,0.3702344894409179,0.5183418667694847,3.0294177532196045,0.1338277617374688,0.3978707790374756,0.7166666666666667,0.1588294506072998,21677,0.1243922710418701,0.0,0.0984563827514648,0.0303222360189647,0.0427043437957763,7.444002245962203,0.0030097961425781,0.05920754708570887,7.306000471115112,26,2,"[{'category': 'group_1', 'number': 2}]"
figure_ascendingmarkersize10_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,300,3,['cluster'],10,0.9216737427600856,0.3304102420806885,0.9153289455808172,0.3306326866149902,0.8596505970525203,0.5030138492584229,0.9345651026093216,0.3302030563354492,0.9866666666666668,0.1068201065063476,307,0.106443166732788,0.0,2.708668231964112,0.0303222360189647,0.0451574325561523,7.444002245962203,0.0055227279663085,0.015232314708252238,4.064392566680908,2,0,[]
figure_ascendingmarkersize60_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,300,3,['cluster'],60,0.6480834875453149,0.3395090103149414,0.6311246178205862,0.3376259803771972,0.4907996481376524,0.5411672592163086,0.6588161921849403,0.3356826305389404,0.9566666666666668,0.1213898658752441,6105,2.6518537998199463,0.0,0.1097273826599121,0.0303222360189647,0.0427682399749755,7.444002245962203,0.0030014514923095,0.03559026084010437,4.544246673583984,3,0,[]
figure_ascendingmarkersize110_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,300,3,['cluster'],110,0.5133248888591138,0.3564705848693847,0.4906996269268528,0.3636527061462402,0.3260195906907408,0.5565252304077148,0.5243509917196971,2.7937679290771484,0.84,0.1260628700256347,14460,0.1131708621978759,0.0,0.1065180301666259,0.0303222360189647,0.0435037612915039,7.444002245962203,0.0029976367950439,0.04895037341665266,4.870593309402466,3,0,[]
figure_ascendingmarkersize160_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,300,3,['cluster'],160,0.4525540584251376,0.3671705722808838,0.4293767130597556,3.030325174331665,0.2529225223608442,0.5468060970306396,0.4660156813883437,0.3554873466491699,0.7166666666666667,0.1301705837249755,21677,0.1190118789672851,0.0,0.114389419555664,0.0303222360189647,0.044741153717041,7.444002245962203,0.0029473304748535,0.05920754708570885,7.999912738800049,4,0,[]
figure_descendingmarkersize10_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,300,3,['cluster'],10,0.7846209470776859,0.3241660594940185,0.7213167199563025,0.3219740390777588,0.9387707081934584,0.4999346733093261,0.6548451441041,0.3092453479766845,0.9866666666666668,0.1045024394989013,307,0.1058182716369628,0.0,2.5765650272369385,0.0303222360189647,0.0435066223144531,7.444002245962205,0.0020036697387695,0.015232314708252238,3.970519542694092,2,0,[]
figure_descendingmarkersize60_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,300,3,['cluster'],60,0.3127865975671817,0.3344545364379883,0.2420585260377579,0.3393130302429199,0.8814297646096813,0.5217471122741699,0.2054863130761242,0.3285176753997803,0.9566666666666668,2.6597633361816406,6105,0.1078481674194336,0.0,0.1036915779113769,0.0303222360189647,0.0451753139495849,7.444002245962205,0.0030176639556884,0.03559026084010438,4.504778623580933,3,1,"[{'category': 'group_1', 'number': 1}]"
figure_descendingmarkersize110_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,300,3,['cluster'],110,0.1840764369915755,0.3663015365600586,0.135410781808665,0.3588509559631347,0.9329690389591302,0.5329015254974365,0.1130938041335957,2.9264566898345947,0.84,0.1260805130004882,14460,0.1135504245758056,0.0,0.104069709777832,0.0303222360189647,0.0450506210327148,7.444002245962205,0.0028948783874511,0.04895037341665266,4.712311267852783,3,1,"[{'category': 'group_1', 'number': 1}]"
figure_descendingmarkersize160_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber1,300,3,['cluster'],160,0.1402358681316451,0.3634026050567627,0.1015742234644436,2.941690444946289,1.0084417814847688,0.5616741180419922,0.084418472759806,0.3726022243499756,0.7166666666666667,0.1302366256713867,21677,0.1189889907836914,0.0,0.1020088195800781,0.0303222360189647,0.0420641899108886,7.444002245962205,0.004176378250122,0.05920754708570884,7.782907485961914,4,2,"[{'category': 'group_1', 'number': 2}]"
figure_category_basedmarkersize10_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber2,300,3,['cluster'],10,0.96099083757533,0.3424670696258545,0.95122475143002,0.3354902267456054,0.9346359752588068,0.511573076248169,0.9602538322545008,0.3116209506988525,1.0,0.1009242534637451,255,3.095120906829834,0.0,0.1124939918518066,0.0304251747489912,0.0411415100097656,7.73500792165888,0.0030179023742675,0.013942668084374554,6.553559064865112,0,0,[]
figure_category_basedmarkersize60_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber2,300,3,['cluster'],60,0.7449379689672537,0.3417608737945556,0.7414844429488282,0.3644835948944092,0.7479415287833028,0.5346145629882812,0.7260604875823877,0.3361597061157226,0.9533333333333334,3.2298672199249268,5867,0.1109294891357421,0.0,0.1081459522247314,0.0304251747489912,0.0385148525238037,7.73500792165888,0.0020239353179931,0.03337566988125177,7.412759065628052,5,0,[]
figure_category_basedmarkersize110_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber2,300,3,['cluster'],110,0.6169249809764759,0.3839802742004394,0.6151223188124402,0.3862102031707763,0.6365844473325268,3.103017568588257,0.5928084052266882,0.3500881195068359,0.8466666666666667,0.127819538116455,14833,0.1101348400115966,0.0,0.0981998443603515,0.0304251747489912,0.0371327400207519,7.73500792165888,0.0020177364349365,0.047613274056745404,7.133857488632202,16,0,[]
figure_category_basedmarkersize160_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber2,300,3,['cluster'],160,0.5540388492137986,0.3710312843322754,0.5532703818664426,3.0490784645080566,0.5788760141588865,0.5512807369232178,0.5281421675628098,0.3535451889038086,0.7166666666666667,0.157461404800415,22165,0.1387040615081787,0.0,0.1160898208618164,0.0304251747489912,0.0365922451019287,7.73500792165888,0.0030677318572998,0.058124577212264605,9.928674459457396,34,0,[]
figure_ascendingmarkersize10_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber2,300,3,['cluster'],10,0.9617278983982036,0.3344621658325195,0.9513426789738604,0.3237326145172119,0.934544174330334,0.5186593532562256,0.9609378324242354,0.320324182510376,1.0,0.1244783401489257,255,0.1140975952148437,0.0,2.8968775272369385,0.0304251747489912,0.0377943515777587,7.73500792165888,0.0029919147491455,0.013942668084374554,3.998586177825928,0,0,[]
figure_ascendingmarkersize60_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber2,300,3,['cluster'],60,0.7865906017078038,0.3401880264282226,0.758516809293343,0.342710018157959,0.7004535554583882,0.5142440795898438,0.7737814322570707,0.3295636177062988,0.9533333333333334,2.724418878555298,5867,0.1095685958862304,0.0,0.1014211177825927,0.0304251747489912,0.0388329029083251,7.73500792165888,0.0026283264160156,0.03337566988125176,4.587861061096191,0,0,[]
figure_ascendingmarkersize110_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber2,300,3,['cluster'],110,0.6819716897678998,0.3705449104309082,0.6432414537363784,0.3728740215301513,0.5569959941549916,0.5870168209075928,0.665122036850833,3.1844773292541504,0.8466666666666667,0.1191198825836181,14833,0.1083755493164062,0.0,0.1051580905914306,0.0304251747489912,0.0380110740661621,7.73500792165888,0.0025184154510498,0.047613274056745404,4.695990562438965,5,0,[]
figure_ascendingmarkersize160_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber2,300,3,['cluster'],160,0.6280914163537777,0.3797745704650879,0.586189101361244,2.9515540599823,0.483320838458413,0.5473828315734863,0.6089026217655724,0.3652923107147217,0.7166666666666667,0.1250026226043701,22165,0.116898775100708,0.0,0.1048917770385742,0.0304251747489912,0.0369448661804199,7.73500792165888,0.0038096904754638,0.05812457721226459,5.346168756484985,11,0,[]
